VEG_ID,SA_VEG_ID,VG_GEN_STR,VG_STR_FOR,BROAD_DESC,DOMSP_GENSTR,DETSP_DOM,ALLIANCE,DOMSP_LAY,SA_VEG_DESCRIPTION,ENVIRONMENTAL_DESCRIPTION,MVG_NO,MVS_NO,MVG_NAME,MVS_NAME
509.000000000000000,NP0023,shrubland >1m,tall sparse shrubland,Acacia shrubland,Acacia ligulata shrubland >1m,Acacia ligulata tall sparse shrubland,emergent low open woodland over Acacia ligulata shrubland >1m and low open forbland,emergent Callitris glaucophylla low open woodland over Acacia ligulata tall sparse shrubland and Brassica tournefortii (mixed) low open forbland,"emergent +/-Callitris glaucophylla, +/-Casuarina pauper, +/-Alectryon oleifolius ssp. canescens low open woodland over Acacia ligulata tall sparse shrubland over Brassica tournefortii, Salsola kali, Polycalymma stuartii, Schismus barbatus, Senecio pinnatifolius low open forbland",Dune crests and Dune slopes;Sand,16,24,Acacia Shrubland,Acacia (+/- low) open woodlands and shrublands +/- tussock grass
510.000000000000000,NP0024,woodland,low open woodland,Acacia woodland,Acacia aneura var. (NC) woodland,Acacia aneura var. (NC) low open woodland,Acacia aneura var. (NC) woodland over low open tussock grassland,Acacia aneura var. (NC) low open woodland over Enneapogon avenaceus (mixed) low open tussock grassland,"Acacia aneura var. low open woodland over Enneapogon avenaceus, Salsola kali, Brassica tournefortii, Atriplex holocarpa, Gnephosis eriocarpa low open tussock grassland",Swales;Interdune swales,13,20,Acacia Open Woodland,Mulga (Acacia aneura) woodlands and tall shrublands with tussock grass
511.000000000000000,NP0025,shrubland <1m,low open shrubland,chenopod shrubland,Maireana astrotricha (mixed) shrubland <1m,Maireana astrotricha+/-Maireana pyramidata+/-Atriplex vesicaria ssp. low open shrubland,Maireana astrotricha (mixed) shrubland <1m,Maireana astrotricha (mixed) low open shrubland over Sclerolaena diacantha (mixed) low open shrubland,"Maireana astrotricha, +/-Maireana pyramidata, +/-Atriplex vesicaria ssp. low open shrubland over Sclerolaena diacantha, Enneapogon avenaceus, Eriochiton sclerolaenoides, Sclerolaena obliquicuspis, Sclerolaena decurrens",Plains;Red duplex soils,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
512.000000000000000,NP0028,shrubland <1m,low open shrubland,chenopod shrubland,Maireana pyramidata (mixed) shrubland <1m,"Maireana pyramidata,Rhagodia spinescens,Atriplex vesicaria ssp.,Maireana astrotricha low open shrubland",emergent mid sparse shrubland over Maireana pyramidata (mixed) shrubland <1m,emergent Acacia victoriae ssp. mid sparse shrubland over Maireana pyramidata (mixed) low open shrubland and Tetragonia eremaea/tetragonoides (mixed) low open forbland,"emergent Acacia victoriae ssp. mid sparse shrubland over Maireana pyramidata, Rhagodia spinescens, Atriplex vesicaria ssp., Maireana astrotricha low open shrubland over Tetragonia eremaea/tetragonoides, Enneapogon avenaceus, Calotis hispidula, Sclerolaena obliquicuspis, Schismus barbatus, Maireana georgei",Stream channels and Valleys;Alluvial flood plains;Along water courses,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
513.000000000000000,NP0029,shrubland <1m,low sparse shrubland,chenopod shrubland,Maireana aphylla shrubland <1m,"Maireana aphylla,Maireana pyramidata low sparse shrubland",Maireana aphylla shrubland <1m,Maireana aphylla low sparse shrubland over Sclerolaena brachyptera (mixed) low open shrubland,"Maireana aphylla, Maireana pyramidata low sparse shrubland over Sclerolaena brachyptera, Sclerolaena ventricosa, Sclerolaena divaricata, Eragrostis setifolia",Floodouts and Stream channels;Depositional soils in slight depressions;Fine alluvium;Along water courses and floodouts,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
514.000000000000000,NP0031,shrubland <1m,low sparse shrubland,chenopod shrubland,Sclerolaena divaricata (mixed) shrubland <1m,"Sclerolaena divaricata,Tetragonia eremaea,Plantago drummondii,Calotis hispidula,Dissocarpus paradoxus low sparse shrubland",Sclerolaena divaricata (mixed) shrubland <1m,Sclerolaena divaricata (mixed) low sparse shrubland,"Sclerolaena divaricata, Tetragonia eremaea, Plantago drummondii, Calotis hispidula, Dissocarpus paradoxus low sparse shrubland",Pans and Lakes;Clay pans;Silty clay;Gilgais;Low-lying areas,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
515.000000000000000,NP0032,shrubland <1m,low open shrubland,chenopod shrubland,Atriplex vesicaria ssp. (mixed) shrubland <1m,"Atriplex vesicaria ssp.,Maireana astrotricha+/-Maireana pyramidata+/-Rhagodia spinescens low open shrubland",Atriplex vesicaria ssp. (mixed) shrubland <1m,Atriplex vesicaria ssp. (mixed) low open shrubland over Enneapogon avenaceus (mixed) low open shrubland,"Atriplex vesicaria ssp., Maireana astrotricha, +/-Maireana pyramidata, +/-Rhagodia spinescens low open shrubland over Enneapogon avenaceus, Sclerolaena ventricosa, Sclerolaena brachyptera, Sclerolaena obliquicuspis, Dissocarpus paradoxus",Plains and Rises (low);Pattern od bare scalds with a sparse cover of quartz pebbles,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
516.000000000000000,NP0034,shrubland <1m,low open shrubland,samphire shrubland,Tecticornia indica ssp. shrubland <1m,"Tecticornia indica ssp.,Tecticornia pergranulata ssp.,Atriplex holocarpa low open shrubland",Tecticornia indica ssp. shrubland <1m,Tecticornia indica ssp. low open shrubland,"Tecticornia indica ssp., Tecticornia pergranulata ssp., Atriplex holocarpa low open shrubland",Playa / Pan;Salt lakes and clay pans;Saline;Frequently inundated,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
517.000000000000000,NP0035,grassland,tall open hummock grassland,hummock grassland,Eragrostis australasica (mixed) grassland,Eragrostis australasica+/-Muehlenbeckia florulenta tall open hummock grassland,Eragrostis australasica (mixed) grassland,Eragrostis australasica (mixed) tall open hummock grassland over Sclerolaena divaricata (mixed) low sparse shrubland,"Eragrostis australasica, +/-Muehlenbeckia florulenta tall open hummock grassland over Sclerolaena divaricata, Tetragonia eremaea, Calotis hispidula, Atriplex pseudocampanulata, Salsola kali","Pan, Swamp and Depressions;Non-saline claypans and depressions;Non-saline;Inundated depressions",20,33,Hummock Grasslands,Arid and semi-arid hummock grasslands
518.000000000000000,NP0036,sedgeland,mid sedgeland,rushland/sedgeland,Cyperus laevigatus (mixed) sedgeland,"Cyperus laevigatus,Typha domingensis+/-Bolboschoenus caldwellii mid sedgeland",Cyperus laevigatus (mixed) sedgeland,Cyperus laevigatus (mixed) mid sedgeland,"Cyperus laevigatus, Typha domingensis, +/-Bolboschoenus caldwellii mid sedgeland",Lakes and Drainage depressions;Bore drains;Bore water permanently flowing,21,38,"Other Grassland, Herbland, Sedgeland and Rushland","Wet tussock grassland, herbland, sedgeland or rushland"
519.000000000000000,NP0037,forbland,low forbland,fernland/herbland,Rhodanthe floribunda (mixed) forbland,Rhodanthe floribunda+/-Pycnosorus pleiocephalus+/-Teucrium racemosum+/-Enneapogon avenaceus+/-Sclerolaena obliquicuspis low forbland,Rhodanthe floribunda (mixed) forbland,Rhodanthe floribunda (mixed) low forbland,"Rhodanthe floribunda, +/-Pycnosorus pleiocephalus, +/-Teucrium racemosum, +/-Enneapogon avenaceus, +/-Sclerolaena obliquicuspis low forbland",LunetteHalo-shaped crescents on east side of salt lakes;Sand;Gypsaceous,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
520.000000000000000,NP0038,shrubland <1m,low sparse shrubland,chenopod shrubland,Sclerolaena obliquicuspis (mixed) shrubland <1m,"Sclerolaena obliquicuspis,Enneapogon avenaceus,Asphodelus fistulosus,Carrichtera annua,Eriochiton sclerolaenoides low sparse shrubland",Sclerolaena obliquicuspis (mixed) shrubland <1m,Sclerolaena obliquicuspis (mixed) low sparse shrubland,"Sclerolaena obliquicuspis, Enneapogon avenaceus, Asphodelus fistulosus, Carrichtera annua, Eriochiton sclerolaenoides low sparse shrubland",Plain,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
521.000000000000000,OS0001,shrubland >1m,mid open shrubland,chenopod shrubland,Atriplex cinerea (mixed) shrubland >1m,"Atriplex cinerea,Leucophyta brownii,Pimelea serpyllifolia ssp. serpyllifolia mid open shrubland",Atriplex cinerea (mixed) shrubland >1m over low shrubs,Atriplex cinerea (mixed) mid open shrubland over Rhagodia candolleana ssp. candolleana (mixed) low shrubs and Lepidium foliosum (mixed) low forbs,"Atriplex cinerea, Leucophyta brownii, Pimelea serpyllifolia ssp. serpyllifolia mid open shrubland over Rhagodia candolleana ssp. candolleana, Zygophyllum apiculatum, Tetragonia implexicoma, Threlkeldia diffusa, Isolepis nodosa low shrubs over Lepidium foliosum, Cakile maritima ssp. maritima, Carpobrotus rossii, Euphorbia paralias, Poa poiformis var. poiformis",Dunes;Coastal dunes;Sand;Deep;Coastal (sheltered beaches/dune systems),22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
522.000000000000000,OS0002,shrubland >1m,tall shrubland,Acacia shrubland,Acacia ligulata (mixed) shrubland >1m,"Acacia ligulata,Acacia sp. Winged (C.R.Alcock 4936),Beyeria lechenaultii,Olearia axillaris,Lycium ferocissimum,Eremophila deserti,Geijera linearifolia tall shrubland",Acacia ligulata (mixed) shrubland >1m over mid forbs,Acacia ligulata (mixed) tall shrubland over Tetragonia implexicoma mid forbs and Dianella brevicaulis (mixed) low forbs,"Acacia ligulata, Acacia sp. Winged (C.R.Alcock 4936), Beyeria lechenaultii, Olearia axillaris, Lycium ferocissimum, Eremophila deserti, Geijera linearifolia tall shrubland over Tetragonia implexicoma mid forbs over Dianella brevicaulis, Carpobrotus rossii, Austrostipa elegantissima",Limestone plainIslands entirely composed of calcrete;Coastal (large bays),16,21,Acacia Shrubland,Other Acacia tall open shrublands and shrublands
523.000000000000000,OS0003,woodland,low woodland,Allocasuarina forest and woodland,Allocasuarina verticillata woodland,Allocasuarina verticillata low woodland,Allocasuarina verticillata woodland over low shrubs,Allocasuarina verticillata low woodland over Calytrix tetragona low shrubs and Senecio pinnatifolius (NC) (mixed) low shrubs,"Allocasuarina verticillata low woodland over Calytrix tetragona low shrubs over Senecio pinnatifolius, Dianella brevicaulis, Cheilanthes austrotenuifolia, Chenopodium desertorum ssp. microphyllum, Scleranthus pungens",Outcropping igneous rocks;Sand;Course and rocky sandy soils;Coastal (islands),8,26,Casuarina Forest and Woodland,Casuarina and Allocasuarina forests and woodlands
524.000000000000000,OS0004,shrubland <1m,low open shrubland,chenopod shrubland,Atriplex paludosa ssp. (mixed) shrubland <1m,"Atriplex paludosa ssp.,Enchylaena tomentosa var. tomentosa low open shrubland",Atriplex paludosa ssp. (mixed) shrubland <1m,Atriplex paludosa ssp. (mixed) low open shrubland over Tetragonia implexicoma (mixed) low shrubs,"Atriplex paludosa ssp., Enchylaena tomentosa var. tomentosa low open shrubland over Tetragonia implexicoma, Carpobrotus rossii, Lepidium foliosum, Disphyma crassifolium ssp. clavellatum","Underlying calcrete cap;Sandy loam;Fine soil, developed from calcrete;Coastal (islands)",22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
525.000000000000000,OS0005,woodland,low woodland,Avicennia forest and woodland,Avicennia marina ssp. marina woodland,Avicennia marina ssp. marina low woodland,Avicennia marina ssp. marina woodland,Avicennia marina ssp. marina low woodland,Avicennia marina ssp. marina low woodland,Tidal flats and Tidal channels;Mud flats with strong tidal flow;Saline and regularly flooded;Coastal,23,40,Mangrove,Mangroves
526.000000000000000,OS0006,shrubland <1m,low open shrubland,shrubland <1m,Leucophyta brownii (mixed) shrubland <1m,"Leucophyta brownii,Westringia dampieri,Logania crassifolia,Spyridium phylicoides low open shrubland",emergent mid shrubs over Leucophyta brownii (mixed) shrubland <1m,emergent Templetonia retusa mid shrubs over Leucophyta brownii (mixed) low open shrubland and Samolus repens (mixed) low forbs,"emergent Templetonia retusa mid shrubs over Leucophyta brownii, Westringia dampieri, Logania crassifolia, Spyridium phylicoides low open shrubland over Samolus repens, Goodenia varia, Leiocarpa supina",Limestone plainExposed calcrete cliff tops;Soil in calcrete cracks;Coastal (cliff tops),17,32,Other Shrublands,Other shrublands
527.000000000000000,OS0007,forbland,low forbland,fernland/herbland,Disphyma crassifolium ssp. clavellatum (mixed) forbland,"Disphyma crassifolium ssp. clavellatum,Pelargonium australe,Tecticornia halocnemoides ssp.,Frankenia pauciflora var. fruticulosa low forbland",Disphyma crassifolium ssp. clavellatum (mixed) forbland,Disphyma crassifolium ssp. clavellatum (mixed) low forbland,"Disphyma crassifolium ssp. clavellatum, Pelargonium australe, Tecticornia halocnemoides ssp., Frankenia pauciflora var. fruticulosa low forbland","Exposed, rocky locations;Saline;Coastal",22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
528.000000000000000,OS0008,mallee forest,mid open mallee forest,Eucalyptus mallee forest and mallee woodland,Eucalyptus diversifolia ssp. diversifolia mallee forest,Eucalyptus diversifolia ssp. diversifolia+/-Eucalyptus socialis ssp.+/-Eucalyptus gracilis+/-Eucalyptus incrassata mid open mallee forest,Eucalyptus diversifolia ssp. diversifolia mallee forest over tall shrubs and low shrubs,Eucalyptus diversifolia ssp. diversifolia mid open mallee forest over Melaleuca lanceolata (mixed) tall shrubs and Acrotriche patula (mixed) low shrubs,"Eucalyptus diversifolia ssp. diversifolia, +/-Eucalyptus socialis ssp., +/-Eucalyptus gracilis, +/-Eucalyptus incrassata mid open mallee forest over Melaleuca lanceolata, Templetonia retusa, Acacia calamifolia (NC), Calytrix tetragona tall shrubs over Acrotriche patula, Lasiopetalum discolor, Rhagodia candolleana ssp., Austrostipa flavescens low shrubs",Unknown,14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
529.000000000000000,OS0010,shrubland <1m,low open shrubland,samphire shrubland,Tecticornia halocnemoides ssp. (mixed) shrubland <1m,"Tecticornia halocnemoides ssp.,Sarcocornia quinqueflora,Suaeda australis,Frankenia pauciflora var. fruticulosa low open shrubland",Tecticornia halocnemoides ssp. (mixed) shrubland <1m,Tecticornia halocnemoides ssp. (mixed) low open shrubland over Samolus repens (mixed) low shrubs,"Tecticornia halocnemoides ssp., Sarcocornia quinqueflora, Suaeda australis, Frankenia pauciflora var. fruticulosa low open shrubland over Samolus repens, Scaevola spinescens, Disphyma crassifolium ssp. clavellatum",Drainage depressions and Tidal Flats;Highly saline;Coastal,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
530.000000000000000,OS0011,shrubland >1m,tall shrubland,shrubland >1m,Lycium ferocissimum (mixed) shrubland >1m,"Lycium ferocissimum,Myoporum insulare,Olearia axillaris tall shrubland",Lycium ferocissimum (mixed) shrubland >1m over low shrubs,Lycium ferocissimum (mixed) tall shrubland over Rhagodia candolleana ssp. candolleana (mixed) low shrubs,"Lycium ferocissimum, Myoporum insulare, Olearia axillaris tall shrubland over Rhagodia candolleana ssp. candolleana, Threlkeldia sp., Lagurus ovatus, Tetragonia implexicoma, Mesembryanthemum crystallinum low shrubs",Highly disturbed sites,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
531.000000000000000,OS0012,shrubland >1m,tall closed shrubland,Melaleuca shrubland >1m,Melaleuca halmaturorum shrubland >1m,Melaleuca halmaturorum tall closed shrubland,Melaleuca halmaturorum shrubland >1m over low shrubs,Melaleuca halmaturorum tall closed shrubland over Carpobrotus rossii (NC) (mixed) low shrubs,"Melaleuca halmaturorum tall closed shrubland over Carpobrotus rossii, Samolus repens, Sarcocornia quinqueflora, Sporobolus virginicus low shrubs",Salt marsh and Stream channel;Very saline soil,17,49,Other Shrublands,Melaleuca shrublands and open shrublands
